ccode,period,Year,hc,rgdpo,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,population,CTS,Lietal,Alcala,Frankel,LMF_open,LMF_open_pv,LMF_EQ,LMF_FDI_in,LMF_in_GDP,LMF_FDI_out,LMF_out_GDP,LMF_FDI_total_stocks_GDP,UNC_in_GDP,UNC_out_GDP,UNC_FDI_out,UNC_FDI_in,UNC_FDI_total_stocks_GDP,FTI_Index,FTI_Index_ipo,FTI_trade,FTI_trade_ipo,ln_FTI_Index_ipo,Tariff_WITS,Tariff_WITS_ipo,HF_trade,KAOPEN,HF_fin,CAPITAL,TOI,EXP_to_GDP,IMP_to_GDP,Tariff_RES,FIN_CUR,KA_Index,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,inv_share,first_year,initial_GDP_pc
DZA,"(2010,2015]",2013,2.1305359005928,502353.640625,40.1683746337891,38.4104194641113,41.9263313293457,45.0736274719238,38.8077384948731,51.3395156860352,35.2631240844727,38.0130996704102,32.5131500244141,4.874283502,63.6733504249091,38341761.6,48.6776550437375,0.327191880823025,269953.00631284,-35.694584514,109.40898284,14.5622899525,1.264197153,25248.77491,12.667908478,2041.5587586,1.0213609218,13.82561512,12.450685312,0.9351563574,1865.5506496,24821.059526,13.51924286,4.9082517554,49.082518006,5.5969891548,5.5969891548,3.8864816188,89.70812988,89.57161377,67,17.56970406,26,,7.26367273775,32.582715608,31.257823564,,,,1.323552048706e-05,-11.232679489881,17.461651776988,0.887943221950494,1.97762359248884,31.2788546085358,2011,1.31670221978221e-05
DZA,"(2015,2020]",2016,,,37.7894325256348,36.309440612793,39.269416809082,41.961784362793,36.8173828125,47.1061859130859,33.617073059082,35.8014984130859,31.4326515197754,6.397714109,56.272042286491,40606052,35.0004377223226,0.380557976245332,,-41.5396742,,,,,,,,,,,1876.568978,27778.28921,18.99982834,,,,,,89.27431488,89.27431488,60.8,,30,,,23.71252251,34.41204834,,,,,,17.5194276775024,,1.82546343244567,,2016,
EAP,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,
EAP,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,
EAP,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,
EAP,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,
EAP,"(1975,1980]",1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,
EAP,"(1980,1985]",1983,,,,,,,,,,,,,,,363.174476396786,0.230315037970008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,
EAP,"(1985,1990]",1988,,,,,,,,,,,,,,,417.264879453657,0.246638227378517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,
EAP,"(1990,1995]",1993,,,,,,,,,,,,,,,843.193281674476,0.330016328259796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,
EAP,"(1995,2000]",1998,,,,,,,,,,,,,,,830.990017184451,0.298513296858135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,
EAP,"(2000,2005]",2003,,,,,,,,,,,,,,,1321.01173455648,0.359058098022128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
EAP,"(2005,2010]",2008,,,,,,,,,,,,,,,1791.79502768787,0.390391879699712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,
EAP,"(2010,2015]",2013,,,,,,,,,,,,,,,1952.68857437371,0.409951460031343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,
EAP,"(2015,2020]",2016,,,,,,,,,,,,,,,1721.23328284636,0.389069130770279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,
EAR,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,
EAR,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,
EAR,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,
EAR,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,
EAR,"(1975,1980]",1978,,,,,,,,,,,,,,,1649.87909728735,0.341806570259529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,
EAR,"(1980,1985]",1983,,,,,,,,,,,,,,,1506.76246120241,0.338368926896875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,
EAR,"(1985,1990]",1988,,,,,,,,,,,,,,,831.359568666099,0.274995188386458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,
EAR,"(1990,1995]",1993,,,,,,,,,,,,,,,980.55424098864,0.299044277389304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,
EAR,"(1995,2000]",1998,,,,,,,,,,,,,,,1224.86761919509,0.329656315529478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,
EAR,"(2000,2005]",2003,,,,,,,,,,,,,,,1380.38455996904,0.344715711034497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
EAR,"(2005,2010]",2008,,,,,,,,,,,,,,,1711.38889797951,0.394913244358146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,
EAR,"(2010,2015]",2013,,,,,,,,,,,,,,,1857.38124592015,0.416894079089862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,
EAR,"(2015,2020]",2016,,,,,,,,,,,,,,,1541.37562579444,0.387096084927495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,
EAS,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,
EAS,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,
EAS,"(1965,1970]",1968,,,35.7543869018555,37.4612274169922,33.6487197875977,40.9634170532227,41.2936515808106,38.2153053283691,30.9997329711914,32.7963180541992,29.0766334533691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,
EAS,"(1970,1975]",1973,,,36.5674133300781,38.5310020446777,34.2587310791016,41.5534492492676,41.968244934082,38.1935195922852,32.0342483520508,33.7471214294434,30.2541065216064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,
EAS,"(1975,1980]",1978,,,39.1583801269531,41.7740776062012,35.9258819580078,43.4869338989258,45.0740257263184,37.6705253601074,35.1903228759766,36.5563468933106,33.7697574615479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,
EAS,"(1980,1985]",1983,,,43.3181922912598,46.8977256774902,38.3990760803223,44.8912063598633,48.4329612731934,35.4908126831055,41.919702911377,43.132405090332,40.8253395080566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,
EAS,"(1985,1990]",1988,,,46.2078125,51.5524345397949,38.8078140258789,46.300471496582,50.7740036010742,34.8745628356934,46.220458984375,49.4468894958496,42.3088226318359,,,,1374.09763515851,0.367558255461536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,
EAS,"(1990,1995]",1993,,,49.3880271911621,53.7174064636231,43.7654991149902,48.9185745239258,52.8170135498047,38.2870536804199,49.8805877685547,51.0876617431641,48.4481636047363,,,,1900.57935826203,0.414103899718113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,
EAS,"(1995,2000]",1998,,,54.1447647094727,59.1423027038574,48.5741279602051,54.1611305236816,57.8044281005859,44.5382369995117,54.125936126709,56.8422439575195,51.155802154541,,,,2571.0351987824,0.442145109344571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,
EAS,"(2000,2005]",2003,,,57.9409675598145,61.2584808349609,54.0453132629395,59.2523231506348,58.4392578125,54.9752105712891,56.772998046875,61.0308364868164,51.1000793457031,,,,3186.19372740497,0.468922567811064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
EAS,"(2005,2010]",2008,,,60.8862174987793,61.9861610412598,58.3123802185059,61.1693183898926,57.6998710632324,63.1472663879395,60.7930305480957,65.4638252258301,54.4227882385254,,,,4262.51349828393,0.530340497000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,
EAS,"(2010,2015]",2013,,,61.8329956054688,63.1684020996094,58.7714179992676,61.6308052062988,57.696272277832,65.7785430908203,62.2673248291016,68.0041580200195,54.512548828125,,,,4794.06635178384,0.579996460615727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,
EAS,"(2015,2020]",2016,,,62.3529853820801,64.0952682495117,58.5946846008301,61.8125648498535,57.5446701049805,65.3021926879883,63.1698379516602,69.9449615478516,54.0097503662109,,,,4228.34605431769,0.553056147532715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,
ECA,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,
ECA,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,
ECA,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,
ECA,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,
ECA,"(1975,1980]",1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,
ECA,"(1980,1985]",1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,
ECA,"(1985,1990]",1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,
ECA,"(1990,1995]",1993,,,,,,,,,,,,,,,372.193379242597,0.25819378830557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,
ECA,"(1995,2000]",1998,,,,,,,,,,,,,,,464.243345831412,0.307180459781816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,
ECA,"(2000,2005]",2003,,,,,,,,,,,,,,,594.73454543729,0.328947411885766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
ECA,"(2005,2010]",2008,,,,,,,,,,,,,,,781.776669909401,0.338257943986903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,
ECA,"(2010,2015]",2013,,,,,,,,,,,,,,,781.408996414891,0.33151172751858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,
ECA,"(2015,2020]",2016,,,,,,,,,,,,,,,628.591833570267,0.320879090019309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,
ECS,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,
ECS,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,
ECS,"(1965,1970]",1968,,,46.7882194519043,41.5988235473633,52.1586380004883,51.917236328125,44.3904991149902,60.688591003418,41.7467041015625,41.8930435180664,43.315990447998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,
ECS,"(1970,1975]",1973,,,48.5170883178711,42.8702049255371,54.243278503418,53.1802047729492,45.3320472717285,62.2563697814942,43.8259910583496,43.4243492126465,45.9274597167969,,,,,0.620650592989744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,
ECS,"(1975,1980]",1978,,,51.2356285095215,45.2303970336914,57.1635894775391,55.9774887084961,47.3047752380371,65.8388397216797,46.2783149719238,46.0557723999024,48.2947654724121,,,,6541.20922836939,0.636807350292495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,
ECS,"(1980,1985]",1983,,,55.5166564941406,49.9810485839844,60.6853630065918,58.2879364013672,49.8341011047363,67.7156066894531,52.1548538208008,52.6710800170898,53.5583847045898,,,,6684.56333518448,0.59640020377004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,
ECS,"(1985,1990]",1988,,,56.8147399902344,49.1776672363281,64.0850372314453,57.1076095581055,46.4597366333008,68.5717529296875,55.9524490356445,54.2461921691895,59.5119674682617,,,,6694.41586112553,0.612542247723563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,
ECS,"(1990,1995]",1993,,,52.8805847167969,45.3420524597168,61.0525680541992,55.3588043212891,46.9077476501465,64.2994850158691,50.2030487060547,45.1419960021973,56.9938102722168,,,,6335.59214156185,0.607997829734063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,
ECS,"(1995,2000]",1998,,,62.7515213012695,56.4952255249024,69.1062698364258,64.2290756225586,56.0484260559082,72.287875366211,60.9400199890137,57.7100723266602,65.2053047180176,,,,7162.82889782963,0.624360360131818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,
ECS,"(2000,2005]",2003,,,67.6609771728516,64.0290237426758,71.3499221801758,68.8412994384766,60.6791374206543,76.2762512207031,66.4604141235352,67.651220703125,65.7467697143555,,,,7977.76245442132,0.660452426432989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
ECS,"(2005,2010]",2008,,,70.9933441162109,68.9950317382813,73.2387069702149,71.1716171264648,62.9838554382324,78.762873840332,71.1731857299805,74.9517562866211,67.7190826416016,,,,8585.26078809994,0.707225712636497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,
ECS,"(2010,2015]",2013,,,71.6684204101563,70.8451904296875,72.7712158203125,73.0743515014649,65.1396224975586,80.5724090576172,70.8329437255859,76.3738555908203,65.5124160766602,,,,8355.49245845263,0.680006801291699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,
ECS,"(2015,2020]",2016,,,72.99853515625,71.6226806640625,74.6581954956055,74.6284332275391,64.8493804931641,83.5950241088867,72.1553039550781,77.9443588256836,66.442756652832,,,,8500.63778097359,0.654001816297999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,
ECU,"(1955,1960]",1960,1.66427171230316,12133.30078125,,,,,,,,,,1.676599126,36.3403855340366,4545550,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,16.85216522,19.48822021,,56.25,,2.66927011720254e-06,-12.8337054872666,15.3296592903736,,,24.56164509058,1960,2.66927011720254e-06
ECU,"(1960,1965]",1963,1.70195786952972,13857.20234375,,,,,,,,,,3.979858016,33.1074838294287,4958613.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,15.0525819766,18.054902268,,57.5,,2.79216619853035e-06,-12.7889678734409,15.4158011306443,1.48631284275488,2.8820402120807,21.3851600885391,1961,2.71466542435318e-06
ECU,"(1965,1970]",1968,1.75502886772156,17336.312109375,27.9648342132568,13.1821775436401,42.7474937438965,16.6810302734375,11.558614730835,21.80344581604,39.2486419677734,14.8057413101196,63.6915435791016,5.0092380304,22.351155522088,5735004,,,,,30.23015213,28.3751545,1,210.9984139,11.56306458,0,0,7.371112823,,,,,,2.666666667,26.66666603,0.4,0.4,3.283414364,,,,66.61242676,,67.5,,9.9158449178,12.435310172,,43.75,,3.01950307043362e-06,-12.7108490506381,15.5612530824272,1.83347386793876,2.9104817029036,21.6859731078148,1966,2.87642199832214e-06
ECU,"(1970,1975]",1973,1.83293569087982,26286.759375,29.7468822479248,16.9786695480347,42.515096282959,18.8641498565674,15.9248519897461,21.80344581604,40.6296180725098,18.0324897766113,63.2267478942871,13.5924042014,33.3151118705723,6615011.8,,,,,38.259065248,33.94812546,1,614.34863546,18.602858732,0,0,13.41903324,,,,,,5.022222222,40.799999238,4.066666667,2.6,3.6950362206,,,,54.564715574,,67.5,,15.917860222,17.397251514,,55,,3.95402470232125e-06,-12.4495414220204,15.7040722712819,7.25143463718855,2.80664821833234,22.4831277132034,1971,3.2460347483771e-06
ECU,"(1975,1980]",1978,1.93246998786926,40076.06171875,31.5277652740479,20.4794273376465,42.576106262207,19.0107723236084,16.3141227722168,21.7074214935303,44.0447601318359,24.6447322845459,63.4447883605957,11.730152372,34.5713069371457,7574938,10.7196136234246,0.169934192017314,102730.05809068,-67.638243096,46.567642976,38.336637112,1,1044.10074996,10.7544234284,0.2079999924,0.0012351314,8.4203281408,4.271892071,0.006175657,1.04,719.4,4.028964996,4.866666667,49.288889314,5.2,4.7466666666,3.897658825,,,,56.08298874,,62.5,12.997084986,16.425319862,18.14598732,75.76113892,53.75,,5.28044022401887e-06,-12.1528988541141,15.8396633373475,4.32014538031993,2.64771168810444,24.1810578107834,1976,4.8384463266006e-06
ECU,"(1980,1985]",1983,2.04374129772186,46285.0515625,33.0006000518799,23.2447086334229,42.7564903259277,15.4745174407959,10.4620775222778,20.4869579315186,50.5266807556152,36.0273391723633,65.0260223388672,28.05855479,32.3959693106523,8610415.4,8.90494128490499,0.133363365257249,116036.277932359,-71.021509812,61.79487076,56.16918106,1,1188.027964,7.0733115196,9.0275671024,0.0535538254,6.471095276,5.1903470994,0.0533187008,9.0218,873.9,4.8352737424,2.187777778,32.593333436,4.163333333,4.578,3.4557518484,,,,36.177686308,,52.5,10.0986230664,16.378348162,16.01762085,73.382989502,40,,5.38125877919335e-06,-12.1331488920276,15.9678556003921,-1.57870553116581,2.51655052209145,19.3789952993393,1981,5.63119535752177e-06
ECU,"(1985,1990]",1988,2.16581339836121,45719.04375,37.5662284851074,33.6403224945068,41.4921348571777,18.4307273864746,17.4355806350708,19.4258739471436,56.7017295837402,49.8450645446777,63.5583961486816,46.9835626,40.6423044583733,9742335.8,7.325154444115,0.168575717684535,112887.822542741,-63.802449684,103.63905946,93.790599066,1,1081.80282748,8.6070107452,20.788295652,0.1639439672,7.7232313158,10.0291479126,0.1406641916,17.8836,1259.8,8.9517388346,5.101481481,39.36000061,3.304444444,3.648,3.6499643804,,,,20.328871532,,67.5,7.7600338716,18.609752274,22.032551956,76.294999696,60,,4.69270952968017e-06,-12.2698085518699,16.0914024923454,-1.50512712573981,2.43678854272922,18.7901768088341,1986,4.84578994842609e-06
ECU,"(1990,1995]",1993,2.28525075912476,53397.66484375,40.2952964782715,35.5570472717285,45.0335380554199,24.157958984375,24.506774520874,23.8091449737549,56.4326263427734,46.6073226928711,66.2579307556152,39.694665106,44.5726840574511,10950984.2,8.69487261106635,0.202872782287112,154478.181985869,-59.369513878,102.222268696,88.394903564,1.06274258,2540.106536,13.718131258,80.43025471,0.3938210012,12.6318408982,14.317163084,0.3753561034,77.0396,2624.939161,13.103971482,6.751851852,60.91703644,7.655555556,5.9151111112,4.1065621376,89.7773590066667,89.7773590066667,61,38.882013702,70,87.5,5.1651643294,21.882177354,22.690507126,89.629998778,63.75,80,4.87650003812339e-06,-12.231198312605,16.2084389279357,0.289992173122826,2.26014338940502,20.3403183817863,1991,4.89236416976309e-06
ECU,"(1995,2000]",1998,2.40444273948669,59219.3234375,46.083048248291,43.941081237793,48.2250183105469,30.2271266937256,32.4197681427002,28.034485244751,61.9389717102051,55.4623931884766,68.415552520752,47.890193306,48.2587894093335,12159928.8,9.61173421234247,0.229130499219932,185600.583179788,-52.95465266,117.53508147,102.605613714,1.259431359,5474.087768,24.534070968,239.53214756,1.0256786464,25.182598878,24.5339653,1.1407650472,262.3066,5474.0606364,25.297656632,7.391286255,71.35512543,5.937212222,6.6245495556,4.267347908,89.452796936,89.452796936,66.2,41.863723372,70,100,5.592921092,24.041047668,24.217741776,92.200001524,68.75,74,4.87131040212487e-06,-12.2325234968545,16.313278203337,0.173541802153139,1.97593640192267,18.847664296627,1996,4.90233801774711e-06
ECU,"(2000,2005]",2003,2.5426278591156,81086.7453125,41.9659629821777,43.7923316955566,40.1395919799805,31.5133117675781,34.2271102905273,28.7995140075684,52.4186134338379,53.3575561523438,51.479670715332,12.6482801254,50.8256615134264,13291859.2,11.3293378058161,0.26835481336485,203349.959028948,-49.339592142,97.08927003,86.151914976,1.8327426196,8458.6836622,26.117371752,207.7285019,0.6459163426,26.763287736,26.11739197,0.7816748738,249.2542,8458.6936,26.899067308,7.2353653424,72.353652954,6.085634414,6.085634414,4.2813458442,89.94572449,89.94572449,62.12,61.03858261,54,100,6.9210043228,23.897208786,26.928453064,94.098216248,73.4375,86.66666565,6.08382317145471e-06,-12.0167933848585,16.4023876518086,7.78868594790758,1.68001034152567,23.8343426585197,2001,5.19541578828819e-06
ECU,"(2005,2010]",2008,2.6603015422821,122136.4625,40.7712684631348,40.6613235473633,40.8812118530274,33.0642421722412,36.7802024841309,29.3482849121094,48.4782920837402,44.5424453735352,52.4141387939453,4.4852097536,60.5523913457099,14449292,16.3321223023433,0.307833422786726,287222.678648135,-39.494206326,80.08318634,66.716594696,2.2334173916,11078.133664,19.214474488,403.5433076,0.6854750634,19.899949644,19.214039612,0.690691328,404.776,11077.8656,19.90473137,7.0849343524,70.849342346,5.8454556922,5.8454556922,4.2599661828,93.290882872,93.290882872,69.2,96.16778412,31,,6.8434452534,29.914509202,30.637881466,,,,8.44200874910688e-06,-11.6840855809986,16.4858753241702,4.56024977680944,1.67444822953264,25.3810662031174,2006,7.75788765224651e-06
ECU,"(2010,2015]",2013,2.72086119651794,165429.5546875,37.8471504211426,35.4404983520508,40.2538024902344,31.6015644073486,32.7786716461182,30.4244567871094,44.0927360534668,38.1023239135742,50.0831504821777,3.971437221,57.759910699228,15661209.6,18.2382090884177,0.300854837573616,335009.066101601,-41.996365136,74.038005064,56.78065014,3.3837008716,13911.169342,15.086263086,710.60823476,0.7700385692,15.759405326,15.086263276,0.968174684,906.509,13911.1694,15.955116654,6.7995213908,67.995215608,5.6671158808,5.6671158808,4.2180750848,93.96513557,94.030161282,71.08,54.51750183,26,,7.113423129,27.717870712,29.816271972,,,,1.0637582179464e-05,-11.4520132299833,16.5664591111692,4.83958280593648,1.5576912671434,26.3170808553696,2011,9.98504536034111e-06
ECU,"(2015,2020]",2016,,,35.8365859985352,35.5301742553711,36.1430015563965,25.434175491333,25.8816432952881,24.9867095947266,46.2389984130859,45.1786994934082,47.2992935180664,1.724430236,38.8297745475661,16385068,9.73761237097375,0.194501858195568,,-60.83961253,,,,,,,,,,,1507.848,16371.157,18.28077698,,,,,,91.84140015,91.84140015,71.4,,30,,,19.30986595,19.65090179,,,,,,16.6118809902438,,1.47991740816522,,2016,
EGY,"(1955,1960]",1960,1.11206042766571,18619.630859375,,,,,,,,,,0.332829047,,26996533,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,31.25,,6.89704520924039e-07,-14.1870025616169,17.1112190083163,,,3.65278758108616,1960,6.89704520924039e-07
EGY,"(1960,1965]",1963,1.13021442890167,22666.1671875,,,,,,,,,,3.3874326568,38.8829520583329,29295840.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,17.5377121,21.34524155,,36.25,,7.71579710016326e-07,-14.0776174108001,17.1922417719143,4.01831124064742,2.6853913356161,4.477623924613,1961,7.01929929926827e-07
EGY,"(1965,1970]",1968,1.16107580661774,31084.37109375,28.9176120758057,31.0236873626709,26.8115329742432,30.2010765075684,47.8972129821777,12.5049438476563,27.6341419219971,14.1501636505127,41.1181221008301,3.047059519,32.8205465369292,33374399,,,,,31.38109398,30.41682434,1,55.15391061,0.693437219,0,0,0.717916965,,,,,,,,,,,,,,1,,37.5,,14.636053658,18.184492874,,41.25,,9.28423883562081e-07,-13.8940621212556,17.3226684379758,4.94864716739627,2.53382513770248,3.42954352498055,1966,8.41374395475041e-07
EGY,"(1970,1975]",1973,1.20460987091064,42181.31875,32.7992748260498,34.8699275970459,30.7286209106445,35.9012691497803,52.3433067321777,19.4592300415039,29.6972778320313,17.3965452194214,41.9980125427246,6.0097964662,43.5046259419779,37506963,,,,,42.424493026,36.032382966,1,58.076927736,0.5481420876,0,0,0.6189810156,,,,,,3.266666667,32.66666794,0,0,3.486355305,,,,1,,37.5,,16.362791824,27.141833496,,43.75,,1.12352898596648e-06,-13.6997280607303,17.4395476440269,2.14724833789361,2.23387398133774,3.66550032049418,1971,1.07731578410536e-06
EGY,"(1975,1980]",1978,1.25792963504791,53899.4984375,40.4840431213379,44.0667213439941,36.9013648986816,38.3945411682129,52.6036323547363,24.1854484558106,42.5735443115234,35.5298072814941,49.6172821044922,12.9702529004,64.4311122694365,42049424.4,54.2589121652286,0.408537995483659,208756.249554892,-34.60049732,110.49443206,72.05331955,1,1043.33517852,4.8264808648,20.952676387,0.0927622616,5.567376948,9.60922718,0.165710047,38.98,2260.38,10.03539562,3.031111111,31.253334046,0.893333333,0.536,3.4418987276,,,,1,,37.5,26.7326383625,25.348113252,39.08299866,63.34999847,43.75,,1.28080252707972e-06,-13.5683851822736,17.5537881543019,1.73935640744507,2.36154706792846,8.35824444890022,1976,1.22129394861667e-06
EGY,"(1980,1985]",1983,1.39109735488892,81107.3265625,46.8306922912598,51.1725959777832,42.4887886047363,41.5414474487305,53.8130493164063,29.2698459625244,52.1199356079102,48.5321434020996,55.7077293395996,14.072657878,64.6349123285416,47652923.6,67.3706463297994,0.407943315813782,226463.591703327,-35.25251475,156.40463258,118.638038636,1,4311.722559,11.710273554,78.006279282,0.203492874,15.20987854,11.043425942,0.1875934394,69.78,4068.976,14.339967726,0.562222222,15.4977780328,1.686666667,1.3693333334,2.6150944234,,,,1,,37.5,22.547327294,25.63073311,39.004178618,62.35,41.25,,1.69719765264014e-06,-13.2899713975424,17.6787700162084,6.87046658882505,2.59347996150218,8.32453474402428,1981,1.54784443511624e-06
EGY,"(1985,1990]",1988,1.59646096229553,103154.4453125,49.1892860412598,52.5901115417481,45.7884635925293,45.7033973693848,56.6857635498047,34.7210327148438,52.6751762390137,48.4944610595703,56.8558898925781,19.847922216,46.4272556133782,54528003.2,37.4707149388128,0.309959922530095,187318.726314289,-50.167853866,188.78838502,149.99372404,1,9510.1599468,11.1937969212,256.95396532,0.3040364386,25.112866974,10.6374086386,0.1534765182,130.836,9039.7,23.56837616,1.040740741,8.4933336256,3.122222222,2.548,2.1263012646,,,,1,,37.5,15.25970819,16.709949112,29.717307282,63.280000306,45,,1.88850089686537e-06,-13.1818645930585,17.8135117515186,2.77599280955034,2.68285522014985,7.75170028209686,1986,1.84687757513641e-06
